internal_id,string_external_id,abundance
4439650,9606.ENSP00000323926,1.07
4440927,9606.ENSP00000339145,1.07
4447815,9606.ENSP00000393795,1.07
4436715,9606.ENSP00000287218,1.07
4438634,9606.ENSP00000310803,1.07
4440034,9606.ENSP00000328551,1.07
4449343,9606.ENSP00000426022,1.06
4445643,9606.ENSP00000371512,1.06
4449658,9606.ENSP00000433138,1.06
4436836,9606.ENSP00000290079,1.06
4443858,9606.ENSP00000361064,1.06
4449415,9606.ENSP00000427772,1.06
4434726,9606.ENSP00000259808,1.06
4437100,9606.ENSP00000294952,1.06
4450997,9606.ENSP00000471502,1.05
4440176,9606.ENSP00000330361,1.05
4442427,9606.ENSP00000354085,1.05
4444291,9606.ENSP00000363043,1.05
4434923,9606.ENSP00000261658,1.05
4440379,9606.ENSP00000332646,1.05
4442860,9606.ENSP00000356301,1.05
4445103,9606.ENSP00000367952,1.05
4451296,9606.ENSP00000478425,1.04
4437710,9606.ENSP00000301021,1.04
4451510,9606.ENSP00000480616,1.04
4448864,9606.ENSP00000417078,1.04
4434396,9606.ENSP00000254940,1.04
4442410,9606.ENSP00000353874,1.04
4448652,9606.ENSP00000412461,1.04
4444874,9606.ENSP00000366549,1.04
4443093,9606.ENSP00000357362,1.04
4446528,9606.ENSP00000379602,1.04
4438162,9606.ENSP00000305777,1.04
4450355,9606.ENSP00000451300,1.04
4434996,9606.ENSP00000262039,1.04
4433243,9606.ENSP00000222644,1.04
4438598,9606.ENSP00000310520,1.04
4445889,9606.ENSP00000374484,1.03
4439907,9606.ENSP00000327234,1.03
4441763,9606.ENSP00000347821,1.03
4434907,9606.ENSP00000261592,1.03
4435982,9606.ENSP00000271555,1.03
4450763,9606.ENSP00000465099,1.03
4446900,9606.ENSP00000382177,1.03
4443920,9606.ENSP00000361411,1.03
4434867,9606.ENSP00000261383,1.02
4446713,9606.ENSP00000380794,1.02
4445054,9606.ENSP00000367697,1.02
4435844,9606.ENSP00000268712,1.02
4436352,9606.ENSP00000279804,1.02
4437487,9606.ENSP00000298355,1.02
4448860,9606.ENSP00000417050,1.02
4442402,9606.ENSP00000353820,1.02
4439067,9606.ENSP00000316589,1.02
4445813,9606.ENSP00000373610,1.02
4447662,9606.ENSP00000390621,1.02
4443892,9606.ENSP00000361245,1.02
4433911,9606.ENSP00000244745,1.01
4447259,9606.ENSP00000385720,1.01
4446064,9606.ENSP00000376457,1.01
4450465,9606.ENSP00000454545,1.01
4441253,9606.ENSP00000342385,1.01
4434911,9606.ENSP00000261600,1.01
4449292,9606.ENSP00000424497,1.01
4439366,9606.ENSP00000320434,1.01
4444163,9606.ENSP00000362441,1.01
4450295,9606.ENSP00000449795,1.01
4441199,9606.ENSP00000341938,1.01
4445832,9606.ENSP00000373808,1.01
4433712,9606.ENSP00000238628,1.01
4447172,9606.ENSP00000384869,1.01
4442880,9606.ENSP00000356395,1.01
4434671,9606.ENSP00000259008,1.01
4433110,9606.ENSP00000220062,1.01
4439520,9606.ENSP00000322373,1
4438226,9606.ENSP00000306490,1
4439684,9606.ENSP00000324403,1
4448678,9606.ENSP00000413098,1
4443300,9606.ENSP00000358335,1
4433779,9606.ENSP00000240617,1
4437150,9606.ENSP00000295408,0.999
4445608,9606.ENSP00000371278,0.999
4449615,9606.ENSP00000432016,0.998
4437857,9606.ENSP00000302478,0.997
4433265,9606.ENSP00000223073,0.996
4445681,9606.ENSP00000371811,0.995
4442782,9606.ENSP00000355961,0.994
4439061,9606.ENSP00000316512,0.994
4437982,9606.ENSP00000303634,0.991
4433353,9606.ENSP00000226091,0.99
4451496,9606.ENSP00000480499,0.99
4451017,9606.ENSP00000472109,0.988
4436211,9606.ENSP00000276201,0.988
4451504,9606.ENSP00000480571,0.987
4434798,9606.ENSP00000260682,0.987
4446340,9606.ENSP00000378350,0.986
4451653,9606.ENSP00000482264,0.986
4437482,9606.ENSP00000298310,0.986
4442789,9606.ENSP00000355988,0.983
4451469,9606.ENSP00000480314,0.982
4444574,9606.ENSP00000364639,0.982
4441119,9606.ENSP00000341141,0.981
4435922,9606.ENSP00000270066,0.981
4450452,9606.ENSP00000454264,0.979
4443341,9606.ENSP00000358535,0.977
4436459,9606.ENSP00000282007,0.976
4444930,9606.ENSP00000366955,0.974
4448960,9606.ENSP00000418379,0.974
4434281,9606.ENSP00000253083,0.973
4440061,9606.ENSP00000328938,0.973
4441123,9606.ENSP00000341171,0.972
4450684,9606.ENSP00000462963,0.972
4434355,9606.ENSP00000254325,0.971
4442515,9606.ENSP00000354669,0.971
4434129,9606.ENSP00000250405,0.97
4441907,9606.ENSP00000349291,0.969
4433949,9606.ENSP00000245838,0.969
4434575,9606.ENSP00000257861,0.969
4448991,9606.ENSP00000418813,0.968
4451129,9606.ENSP00000475344,0.967
4436655,9606.ENSP00000286031,0.967
4443426,9606.ENSP00000358953,0.967
4438380,9606.ENSP00000308012,0.965
4443569,9606.ENSP00000359581,0.963
4441227,9606.ENSP00000342144,0.963
4440369,9606.ENSP00000332530,0.963
4436552,9606.ENSP00000283713,0.963
4435323,9606.ENSP00000263826,0.962
4437592,9606.ENSP00000299687,0.961
4442268,9606.ENSP00000352584,0.96
4441821,9606.ENSP00000348349,0.959
4451149,9606.ENSP00000476100,0.958
4448745,9606.ENSP00000414670,0.957
4447559,9606.ENSP00000388631,0.956
4437007,9606.ENSP00000293330,0.956
4449309,9606.ENSP00000424838,0.956
4444973,9606.ENSP00000367173,0.955
4435443,9606.ENSP00000264498,0.955
4436725,9606.ENSP00000287474,0.955
4451818,9606.ENSP00000483921,0.954
4438195,9606.ENSP00000306123,0.953
4442329,9606.ENSP00000353165,0.953
4433345,9606.ENSP00000225941,0.952
4445268,9606.ENSP00000369075,0.951
4449924,9606.ENSP00000439937,0.951
4435975,9606.ENSP00000271332,0.951
4438748,9606.ENSP00000312070,0.951
4439073,9606.ENSP00000316649,0.95
4444214,9606.ENSP00000362674,0.948
4435847,9606.ENSP00000268720,0.948
4434300,9606.ENSP00000253362,0.947
4441488,9606.ENSP00000345096,0.944
4437043,9606.ENSP00000293879,0.944
4448666,9606.ENSP00000412927,0.943
4444437,9606.ENSP00000363824,0.943
4438201,9606.ENSP00000306185,0.94
4449721,9606.ENSP00000434727,0.94
4440432,9606.ENSP00000333203,0.939
4447818,9606.ENSP00000393840,0.939
4446927,9606.ENSP00000382476,0.937
4447891,9606.ENSP00000395473,0.935
4448152,9606.ENSP00000400995,0.935
4442973,9606.ENSP00000356840,0.933
4450726,9606.ENSP00000464036,0.933
4442644,9606.ENSP00000355279,0.933
4440850,9606.ENSP00000338173,0.931
4433909,9606.ENSP00000244711,0.93
4443630,9606.ENSP00000359925,0.929
4451860,9606.ENSP00000484552,0.928
4448245,9606.ENSP00000402756,0.927
4444287,9606.ENSP00000363023,0.926
4443127,9606.ENSP00000357575,0.924
4443905,9606.ENSP00000361311,0.924
4449894,9606.ENSP00000439128,0.923
4448517,9606.ENSP00000409463,0.923
4442874,9606.ENSP00000356381,0.922
4447008,9606.ENSP00000383295,0.922
4449260,9606.ENSP00000423665,0.919
4451137,9606.ENSP00000475686,0.919
4436397,9606.ENSP00000280800,0.919
4439126,9606.ENSP00000317382,0.919
4451337,9606.ENSP00000478878,0.918
4450449,9606.ENSP00000454157,0.918
4448788,9606.ENSP00000415491,0.917
4447774,9606.ENSP00000392985,0.917
4435119,9606.ENSP00000262644,0.915
4436492,9606.ENSP00000282466,0.915
4442216,9606.ENSP00000352138,0.915
4438128,9606.ENSP00000305442,0.914
4450611,9606.ENSP00000458977,0.913
4443180,9606.ENSP00000357764,0.913
4444277,9606.ENSP00000362978,0.913
4447908,9606.ENSP00000395983,0.912
4435979,9606.ENSP00000271452,0.912
4445595,9606.ENSP00000371194,0.911
4435797,9606.ENSP00000268035,0.911
4443531,9606.ENSP00000359454,0.909
4447111,9606.ENSP00000384369,0.909
4446233,9606.ENSP00000377700,0.909
4445644,9606.ENSP00000371514,0.908
4448792,9606.ENSP00000415556,0.907
4440202,9606.ENSP00000330694,0.906
4434206,9606.ENSP00000252050,0.905
4435014,9606.ENSP00000262134,0.904
4434492,9606.ENSP00000256497,0.904
4432603,9606.ENSP00000019317,0.903
4440518,9606.ENSP00000334044,0.902
4441039,9606.ENSP00000340409,0.9
4442722,9606.ENSP00000355637,0.9
4445823,9606.ENSP00000373700,0.9
4440707,9606.ENSP00000335808,0.9
4433260,9606.ENSP00000222990,0.899
4442634,9606.ENSP00000355231,0.899
4438893,9606.ENSP00000313885,0.898
4441528,9606.ENSP00000345492,0.898
4446758,9606.ENSP00000381070,0.897
4437777,9606.ENSP00000301607,0.897
4434403,9606.ENSP00000255006,0.896
4438845,9606.ENSP00000313171,0.896
4442625,9606.ENSP00000355192,0.896
4450074,9606.ENSP00000443204,0.896
4435084,9606.ENSP00000262442,0.896
4436954,9606.ENSP00000292246,0.895
4436928,9606.ENSP00000291672,0.894
4444543,9606.ENSP00000364501,0.894
4442955,9606.ENSP00000356746,0.894
4439629,9606.ENSP00000323714,0.892
4449655,9606.ENSP00000433102,0.892
4442978,9606.ENSP00000356853,0.889
4435069,9606.ENSP00000262384,0.888
4449241,9606.ENSP00000423276,0.884
4444188,9606.ENSP00000362560,0.884
4440569,9606.ENSP00000334458,0.883
4445525,9606.ENSP00000370697,0.883
4445739,9606.ENSP00000372445,0.882
4434457,9606.ENSP00000256079,0.882
4437083,9606.ENSP00000294618,0.882
4434176,9606.ENSP00000251496,0.881
4445521,9606.ENSP00000370669,0.88
4438818,9606.ENSP00000312741,0.879
4443718,9606.ENSP00000360329,0.879
4450877,9606.ENSP00000468354,0.878
4437123,9606.ENSP00000295121,0.878
4444909,9606.ENSP00000366828,0.877
4441022,9606.ENSP00000340220,0.876
4436755,9606.ENSP00000288022,0.875
4442648,9606.ENSP00000355306,0.874
4441413,9606.ENSP00000344314,0.874
4442590,9606.ENSP00000355013,0.873
4437988,9606.ENSP00000303758,0.873
4433895,9606.ENSP00000244496,0.873
4445951,9606.ENSP00000375678,0.871
4446921,9606.ENSP00000382379,0.871
4447121,9606.ENSP00000384442,0.87
4449510,9606.ENSP00000429615,0.869
4436350,9606.ENSP00000279783,0.868
4436999,9606.ENSP00000293190,0.867
4437813,9606.ENSP00000301945,0.867
4436677,9606.ENSP00000286479,0.866
4449929,9606.ENSP00000440077,0.866
4438816,9606.ENSP00000312709,0.866
4435897,9606.ENSP00000269571,0.866
4443548,9606.ENSP00000359518,0.866
4442136,9606.ENSP00000351346,0.865
4436780,9606.ENSP00000288670,0.865
4448266,9606.ENSP00000403310,0.865
4438430,9606.ENSP00000308606,0.864
4435331,9606.ENSP00000263881,0.864
4442852,9606.ENSP00000356256,0.864
4447412,9606.ENSP00000386710,0.863
4447004,9606.ENSP00000383234,0.862
4445080,9606.ENSP00000367835,0.861
4448242,9606.ENSP00000402661,0.86
4443518,9606.ENSP00000359396,0.859
4437617,9606.ENSP00000299977,0.858
4444185,9606.ENSP00000362550,0.857
4450382,9606.ENSP00000452037,0.856
4435208,9606.ENSP00000263181,0.855
4433158,9606.ENSP00000221455,0.855
4446538,9606.ENSP00000379658,0.854
4434672,9606.ENSP00000259021,0.854
4448291,9606.ENSP00000403910,0.853
4450348,9606.ENSP00000451211,0.852
4451783,9606.ENSP00000483521,0.852
4438106,9606.ENSP00000305161,0.851
4437526,9606.ENSP00000298910,0.851
4441729,9606.ENSP00000347532,0.851
4447261,9606.ENSP00000385722,0.85
4448186,9606.ENSP00000401566,0.849
4443515,9606.ENSP00000359385,0.848
4448572,9606.ENSP00000410804,0.846
4439993,9606.ENSP00000328187,0.846
4443821,9606.ENSP00000360891,0.845
4442258,9606.ENSP00000352513,0.845
4444234,9606.ENSP00000362748,0.84
4441120,9606.ENSP00000341159,0.837
4442680,9606.ENSP00000355465,0.835
4434961,9606.ENSP00000261845,0.834
4443970,9606.ENSP00000361658,0.833
4449585,9606.ENSP00000431371,0.83
4433621,9606.ENSP00000234256,0.829
4435034,9606.ENSP00000262215,0.829
4449717,9606.ENSP00000434614,0.829
4433586,9606.ENSP00000233336,0.828
4435296,9606.ENSP00000263681,0.828
4450478,9606.ENSP00000454836,0.828
4447855,9606.ENSP00000394510,0.827
4447268,9606.ENSP00000385751,0.827
4447409,9606.ENSP00000386660,0.824
4441505,9606.ENSP00000345270,0.824
4448942,9606.ENSP00000417980,0.823
4444950,9606.ENSP00000367049,0.822
4443457,9606.ENSP00000359114,0.821
4451125,9606.ENSP00000475216,0.82
4449930,9606.ENSP00000440125,0.819
4451005,9606.ENSP00000471635,0.819
4433517,9606.ENSP00000231004,0.818
4437517,9606.ENSP00000298743,0.813
4444060,9606.ENSP00000362027,0.812
4439511,9606.ENSP00000322270,0.811
4442720,9606.ENSP00000355629,0.811
4441685,9606.ENSP00000347046,0.81
4446706,9606.ENSP00000380747,0.809
4436977,9606.ENSP00000292566,0.809
4442407,9606.ENSP00000353863,0.808
4445173,9606.ENSP00000368496,0.807
4448481,9606.ENSP00000408292,0.807
4444008,9606.ENSP00000361803,0.807
4442901,9606.ENSP00000356476,0.806
4444391,9606.ENSP00000363553,0.805
4447124,9606.ENSP00000384490,0.804
4434472,9606.ENSP00000256343,0.804
4451715,9606.ENSP00000482767,0.802
4434888,9606.ENSP00000261497,0.801
4440513,9606.ENSP00000334003,0.8
4444300,9606.ENSP00000363089,0.8
4437937,9606.ENSP00000303153,0.8
4443885,9606.ENSP00000361202,0.799
4448607,9606.ENSP00000411397,0.799
4448982,9606.ENSP00000418721,0.799
4433427,9606.ENSP00000228799,0.799
4444045,9606.ENSP00000361952,0.799
4442566,9606.ENSP00000354896,0.798
4451674,9606.ENSP00000482438,0.798
4448573,9606.ENSP00000410811,0.797
4450722,9606.ENSP00000463978,0.796
4450406,9606.ENSP00000452786,0.796
4433047,9606.ENSP00000218230,0.795
4439461,9606.ENSP00000321617,0.795
4441734,9606.ENSP00000347586,0.794
4445184,9606.ENSP00000368565,0.794
4443772,9606.ENSP00000360623,0.794
4439465,9606.ENSP00000321684,0.793
4451591,9606.ENSP00000481559,0.793
4439515,9606.ENSP00000322304,0.793
4444979,9606.ENSP00000367198,0.793
4445770,9606.ENSP00000373215,0.792
4434960,9606.ENSP00000261842,0.791
4443307,9606.ENSP00000358400,0.79
4432768,9606.ENSP00000199320,0.79
4446236,9606.ENSP00000377721,0.79
4435604,9606.ENSP00000265431,0.789
4446698,9606.ENSP00000380690,0.788
4447848,9606.ENSP00000394394,0.786
4450756,9606.ENSP00000464893,0.786
4444556,9606.ENSP00000364568,0.786
4445458,9606.ENSP00000370208,0.785
4439759,9606.ENSP00000325377,0.785
4440703,9606.ENSP00000335655,0.784
4441901,9606.ENSP00000349238,0.784
4439033,9606.ENSP00000316007,0.783
4444725,9606.ENSP00000365588,0.783
4438485,9606.ENSP00000309198,0.783
4449439,9606.ENSP00000428281,0.782
4449167,9606.ENSP00000421280,0.782
4450441,9606.ENSP00000453969,0.782
4437866,9606.ENSP00000302564,0.782
4447597,9606.ENSP00000389252,0.782
4433979,9606.ENSP00000246229,0.781
4439345,9606.ENSP00000320232,0.781
4434744,9606.ENSP00000260045,0.779
4435224,9606.ENSP00000263253,0.779
4441143,9606.ENSP00000341344,0.779
4440603,9606.ENSP00000334851,0.777
4442308,9606.ENSP00000352995,0.776
4441865,9606.ENSP00000348838,0.775
4433544,9606.ENSP00000231668,0.775
4441030,9606.ENSP00000340297,0.774
4443973,9606.ENSP00000361664,0.772
4441694,9606.ENSP00000347184,0.771
4445901,9606.ENSP00000375067,0.77
4448461,9606.ENSP00000407613,0.77
4433019,9606.ENSP00000217420,0.769
4446996,9606.ENSP00000383199,0.768
4442170,9606.ENSP00000351644,0.767
4442317,9606.ENSP00000353058,0.767
4443298,9606.ENSP00000358320,0.767
4443258,9606.ENSP00000358099,0.766
4451240,9606.ENSP00000477792,0.764
4443142,9606.ENSP00000357643,0.764
4441552,9606.ENSP00000345772,0.763
4444363,9606.ENSP00000363412,0.763
4449314,9606.ENSP00000425048,0.761
4443851,9606.ENSP00000361032,0.761
4443116,9606.ENSP00000357507,0.761
4442266,9606.ENSP00000352565,0.761
4450502,9606.ENSP00000455426,0.76
4436939,9606.ENSP00000291900,0.76
4436599,9606.ENSP00000284690,0.76
4446740,9606.ENSP00000380982,0.76
4436172,9606.ENSP00000275034,0.76
4437760,9606.ENSP00000301454,0.76
4436750,9606.ENSP00000287934,0.759
4442273,9606.ENSP00000352608,0.757
4451427,9606.ENSP00000479850,0.757
4447421,9606.ENSP00000386770,0.756
4434792,9606.ENSP00000260600,0.756
4441755,9606.ENSP00000347742,0.753
4433860,9606.ENSP00000243611,0.753
4438937,9606.ENSP00000314508,0.753
4443444,9606.ENSP00000359042,0.752
4438188,9606.ENSP00000306080,0.752
4435776,9606.ENSP00000267622,0.752
4444775,9606.ENSP00000365931,0.75
4436418,9606.ENSP00000281172,0.75
4445330,9606.ENSP00000369465,0.75
4446880,9606.ENSP00000381981,0.75
4451514,9606.ENSP00000480660,0.75
4437518,9606.ENSP00000298746,0.749
4445893,9606.ENSP00000374529,0.749
4433819,9606.ENSP00000242375,0.749
4443232,9606.ENSP00000357928,0.748
4448738,9606.ENSP00000414516,0.748
4437460,9606.ENSP00000298124,0.747
4439467,9606.ENSP00000321703,0.746
4437769,9606.ENSP00000301488,0.746
4448984,9606.ENSP00000418735,0.745
4435815,9606.ENSP00000268184,0.745
4447935,9606.ENSP00000396620,0.745
4443045,9606.ENSP00000357123,0.743
4442663,9606.ENSP00000355387,0.743
4446177,9606.ENSP00000377303,0.742
4434740,9606.ENSP00000259963,0.742
4436668,9606.ENSP00000286317,0.742
4440579,9606.ENSP00000334564,0.742
4444527,9606.ENSP00000364398,0.741
4436204,9606.ENSP00000276066,0.741
4451196,9606.ENSP00000477213,0.741
4438905,9606.ENSP00000314029,0.74
4448103,9606.ENSP00000400088,0.74
4448560,9606.ENSP00000410561,0.74
4433774,9606.ENSP00000240423,0.74
4446074,9606.ENSP00000376534,0.739
4451335,9606.ENSP00000478874,0.739
4449227,9606.ENSP00000422753,0.739
4434026,9606.ENSP00000247668,0.734
4443114,9606.ENSP00000357484,0.734
4438555,9606.ENSP00000310042,0.734
4437325,9606.ENSP00000296694,0.734
4433233,9606.ENSP00000222511,0.733
4437359,9606.ENSP00000297029,0.733
4433693,9606.ENSP00000237822,0.733
4444222,9606.ENSP00000362707,0.732
4441972,9606.ENSP00000349790,0.732
4439615,9606.ENSP00000323587,0.731
4448715,9606.ENSP00000414055,0.73
4441658,9606.ENSP00000346809,0.73
4433290,9606.ENSP00000223795,0.729
4442754,9606.ENSP00000355837,0.729
4443903,9606.ENSP00000361306,0.728
4437448,9606.ENSP00000297954,0.728
4442713,9606.ENSP00000355607,0.728
4434235,9606.ENSP00000252590,0.727
4434395,9606.ENSP00000254928,0.727
4451781,9606.ENSP00000483495,0.727
4450258,9606.ENSP00000448323,0.727
4448592,9606.ENSP00000411096,0.726
4447427,9606.ENSP00000386796,0.724
4442262,9606.ENSP00000352536,0.724
4451657,9606.ENSP00000482285,0.724
4443848,9606.ENSP00000361021,0.723
4450176,9606.ENSP00000445868,0.721
4448648,9606.ENSP00000412363,0.721
4451670,9606.ENSP00000482396,0.72
4446082,9606.ENSP00000376583,0.718
4442044,9606.ENSP00000350378,0.717
4439721,9606.ENSP00000324842,0.717
4451967,9606.ENSP00000485216,0.716
4434117,9606.ENSP00000250076,0.716
4442358,9606.ENSP00000353458,0.716
4437393,9606.ENSP00000297324,0.716
4450622,9606.ENSP00000459615,0.716
4442305,9606.ENSP00000352956,0.715
4450027,9606.ENSP00000442307,0.715
4437130,9606.ENSP00000295201,0.714
4450198,9606.ENSP00000446335,0.714
4447457,9606.ENSP00000387006,0.713
4450429,9606.ENSP00000453403,0.712
4433219,9606.ENSP00000222305,0.711
4437780,9606.ENSP00000301645,0.711
4441660,9606.ENSP00000346829,0.711
4437729,9606.ENSP00000301190,0.711
4436030,9606.ENSP00000272433,0.71
4438295,9606.ENSP00000307183,0.709
4432709,9606.ENSP00000170168,0.709
4433592,9606.ENSP00000233596,0.708
4438931,9606.ENSP00000314441,0.708
4447136,9606.ENSP00000384582,0.707
4449423,9606.ENSP00000427900,0.705
4451227,9606.ENSP00000477653,0.705
4441682,9606.ENSP00000347038,0.705
4445439,9606.ENSP00000370077,0.704
4449369,9606.ENSP00000426613,0.703
4440301,9606.ENSP00000331831,0.703
4448545,9606.ENSP00000410269,0.702
4449784,9606.ENSP00000436580,0.701
4449803,9606.ENSP00000436891,0.701
4444883,9606.ENSP00000366617,0.701
4448783,9606.ENSP00000415430,0.7
4434956,9606.ENSP00000261819,0.698
4437484,9606.ENSP00000298317,0.698
4444703,9606.ENSP00000365441,0.697
4447347,9606.ENSP00000386226,0.696
4437014,9606.ENSP00000293414,0.696
4438934,9606.ENSP00000314499,0.696
4445691,9606.ENSP00000371886,0.695
4442112,9606.ENSP00000351155,0.694
4450665,9606.ENSP00000462333,0.693
4443449,9606.ENSP00000359070,0.692
4439858,9606.ENSP00000326563,0.691
4435625,9606.ENSP00000265634,0.691
4437061,9606.ENSP00000294244,0.691
4451727,9606.ENSP00000482907,0.691
4438603,9606.ENSP00000310561,0.69
4435410,9606.ENSP00000264276,0.69
4432937,9606.ENSP00000216259,0.69
4436154,9606.ENSP00000274710,0.69
4439383,9606.ENSP00000320650,0.69
4441437,9606.ENSP00000344546,0.689
4439066,9606.ENSP00000316578,0.689
4432595,9606.ENSP00000013807,0.689
4443221,9606.ENSP00000357904,0.688
4445038,9606.ENSP00000367590,0.688
4445883,9606.ENSP00000374409,0.687
4447942,9606.ENSP00000396722,0.687
4433731,9606.ENSP00000239144,0.686
4433546,9606.ENSP00000231721,0.685
4443313,9606.ENSP00000358421,0.685
4434430,9606.ENSP00000255389,0.685
4437571,9606.ENSP00000299441,0.684
4446013,9606.ENSP00000376178,0.684
4437338,9606.ENSP00000296792,0.683
4447806,9606.ENSP00000393583,0.682
4444892,9606.ENSP00000366673,0.682
4447424,9606.ENSP00000386787,0.682
4444562,9606.ENSP00000364591,0.681
4448909,9606.ENSP00000417573,0.681
4447828,9606.ENSP00000393978,0.68
4446985,9606.ENSP00000383063,0.679
4449879,9606.ENSP00000438748,0.679
4441741,9606.ENSP00000347649,0.679
4448711,9606.ENSP00000413937,0.679
4447230,9606.ENSP00000385450,0.677
4434366,9606.ENSP00000254605,0.676
4443526,9606.ENSP00000359423,0.676
4443747,9606.ENSP00000360497,0.676
4442887,9606.ENSP00000356426,0.676
4447348,9606.ENSP00000386227,0.673
4443206,9606.ENSP00000357842,0.673
4444616,9606.ENSP00000364886,0.673
4440438,9606.ENSP00000333266,0.673
4442314,9606.ENSP00000353032,0.672
4437542,9606.ENSP00000299163,0.671
4447234,9606.ENSP00000385467,0.669
4442459,9606.ENSP00000354415,0.669
4435554,9606.ENSP00000265081,0.668
4450048,9606.ENSP00000442656,0.668
4439796,9606.ENSP00000325819,0.668
4442573,9606.ENSP00000354920,0.668
4448575,9606.ENSP00000410818,0.668
4438338,9606.ENSP00000307607,0.667
4440871,9606.ENSP00000338475,0.666
4435005,9606.ENSP00000262102,0.666
4445702,9606.ENSP00000371994,0.666
4437989,9606.ENSP00000303766,0.666
4434412,9606.ENSP00000255108,0.665
4448954,9606.ENSP00000418194,0.665
4441987,9606.ENSP00000349932,0.665
4450108,9606.ENSP00000444198,0.662
4437371,9606.ENSP00000297151,0.661
4449796,9606.ENSP00000436773,0.661
4444999,9606.ENSP00000367315,0.661
4442933,9606.ENSP00000356630,0.66
4437048,9606.ENSP00000293922,0.659
4447933,9606.ENSP00000396593,0.659
4435878,9606.ENSP00000269298,0.658
4445601,9606.ENSP00000371221,0.658
4451587,9606.ENSP00000481495,0.657
4449211,9606.ENSP00000422354,0.655
4439530,9606.ENSP00000322469,0.655
4446086,9606.ENSP00000376609,0.655
4442846,9606.ENSP00000356231,0.655
4434826,9606.ENSP00000261170,0.654
4445204,9606.ENSP00000368699,0.654
4438462,9606.ENSP00000308944,0.654
4443368,9606.ENSP00000358716,0.653
4442595,9606.ENSP00000355045,0.653
4438547,9606.ENSP00000309945,0.653
4442045,9606.ENSP00000350386,0.652
4440971,9606.ENSP00000339621,0.652
4446865,9606.ENSP00000381824,0.651
4436324,9606.ENSP00000278947,0.651
4450054,9606.ENSP00000442770,0.651
4437417,9606.ENSP00000297540,0.65
4437671,9606.ENSP00000300504,0.65
4440585,9606.ENSP00000334657,0.649
4444719,9606.ENSP00000365536,0.649
4438284,9606.ENSP00000307093,0.646
4440997,9606.ENSP00000339834,0.646
4442178,9606.ENSP00000351706,0.645
4444587,9606.ENSP00000364709,0.643
4448732,9606.ENSP00000414378,0.643
4434910,9606.ENSP00000261597,0.642
4445555,9606.ENSP00000370889,0.642
4447694,9606.ENSP00000391488,0.642
4445490,9606.ENSP00000370430,0.641
4449921,9606.ENSP00000439807,0.641
4448413,9606.ENSP00000406367,0.641
4437874,9606.ENSP00000302620,0.64
4439178,9606.ENSP00000318128,0.64
4448286,9606.ENSP00000403701,0.64
4439565,9606.ENSP00000322915,0.639
4443729,9606.ENSP00000360412,0.639
4450017,9606.ENSP00000441980,0.638
4451063,9606.ENSP00000473200,0.637
4438344,9606.ENSP00000307684,0.636
4440780,9606.ENSP00000337354,0.636
4433528,9606.ENSP00000231198,0.636
4434680,9606.ENSP00000259199,0.636
4433618,9606.ENSP00000234170,0.635
4442492,9606.ENSP00000354566,0.635
4435447,9606.ENSP00000264538,0.635
4437246,9606.ENSP00000296149,0.634
4448948,9606.ENSP00000418081,0.634
4447237,9606.ENSP00000385478,0.632
4439301,9606.ENSP00000319673,0.631
4443282,9606.ENSP00000358233,0.631
4432801,9606.ENSP00000204517,0.631
4449985,9606.ENSP00000441365,0.631
4446237,9606.ENSP00000377724,0.63
4435806,9606.ENSP00000268124,0.63
4435047,9606.ENSP00000262291,0.63
4451174,9606.ENSP00000476742,0.63
4444900,9606.ENSP00000366748,0.629
4446051,9606.ENSP00000376403,0.628
4436719,9606.ENSP00000287322,0.627
4448372,9606.ENSP00000405674,0.626
4437583,9606.ENSP00000299578,0.625
4443538,9606.ENSP00000359488,0.625
4436738,9606.ENSP00000287706,0.624
4449846,9606.ENSP00000438040,0.623
4437146,9606.ENSP00000295321,0.623
4436983,9606.ENSP00000292614,0.622
4436973,9606.ENSP00000292524,0.62
4446819,9606.ENSP00000381494,0.62
4437322,9606.ENSP00000296679,0.62
4434989,9606.ENSP00000261994,0.619
4435053,9606.ENSP00000262304,0.619
4433094,9606.ENSP00000219481,0.618
4442519,9606.ENSP00000354686,0.617
4435251,9606.ENSP00000263379,0.616
4451851,9606.ENSP00000484431,0.615
4437618,9606.ENSP00000300006,0.615
4436774,9606.ENSP00000288466,0.615
4435696,9606.ENSP00000266376,0.614
4435194,9606.ENSP00000263092,0.613
4432623,9606.ENSP00000040738,0.613
4433209,9606.ENSP00000222219,0.612
4442776,9606.ENSP00000355929,0.612
4451293,9606.ENSP00000478388,0.612
4435357,9606.ENSP00000264020,0.611
4451761,9606.ENSP00000483328,0.61
4446729,9606.ENSP00000380903,0.609
4436616,9606.ENSP00000285046,0.609
4444115,9606.ENSP00000362217,0.609
4445515,9606.ENSP00000370596,0.609
4446946,9606.ENSP00000382688,0.607
4449967,9606.ENSP00000440915,0.607
4448384,9606.ENSP00000405963,0.607
4448002,9606.ENSP00000397942,0.607
4434481,9606.ENSP00000256429,0.606
4443369,9606.ENSP00000358718,0.606
4433310,9606.ENSP00000225371,0.605
4435273,9606.ENSP00000263576,0.603
4433757,9606.ENSP00000239926,0.603
4447241,9606.ENSP00000385510,0.602
4436692,9606.ENSP00000286732,0.602
4452024,9606.ENSP00000485411,0.602
4434471,9606.ENSP00000256339,0.601
